geoid,name,B05002001,"B05002001, Error",B05002002,"B05002002, Error",B05002003,"B05002003, Error",B05002004,"B05002004, Error",B05002005,"B05002005, Error",B05002006,"B05002006, Error",B05002007,"B05002007, Error",B05002008,"B05002008, Error",B05002009,"B05002009, Error",B05002010,"B05002010, Error",B05002011,"B05002011, Error",B05002012,"B05002012, Error",B05002013,"B05002013, Error",B05002014,"B05002014, Error",B05002015,"B05002015, Error",B05002016,"B05002016, Error",B05002017,"B05002017, Error",B05002018,"B05002018, Error",B05002019,"B05002019, Error",B05002020,"B05002020, Error",B05002021,"B05002021, Error",B05002022,"B05002022, Error",B05002023,"B05002023, Error",B05002024,"B05002024, Error",B05002025,"B05002025, Error",B05002026,"B05002026, Error",B05002027,"B05002027, Error"
16000US0630560,"Graeagle, CA",596,171,596,171,383,126,213,89,26,24,132,82,5,8,50,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0630658,"Grand Terrace, CA",12482,37,10764,348,8484,398,2077,340,315,106,547,130,498,129,717,220,203,164,8,14,44,57,151,159,1718,343,1355,305,39,30,689,182,96,87,0,19,499,207,32,26,363,158,10,12,89,89,8,13,0,19,249,127,7,12
16000US0630686,"Grangeville, CA",586,228,552,226,481,206,61,50,0,12,28,25,33,41,0,12,10,15,0,12,0,12,10,15,34,37,34,37,7,11,0,12,27,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0630693,"Granite Bay, CA",22439,856,20137,860,13693,917,6077,595,1309,304,2277,371,1087,349,1404,342,367,139,18,27,25,27,324,130,2302,320,1951,303,574,236,1157,221,63,51,0,23,96,99,61,58,351,183,118,91,104,116,46,71,34,42,49,56,0,23
16000US0630703,"Granite Hills, CA",2833,483,2703,468,1606,364,1069,317,163,74,376,115,331,213,199,104,28,40,28,40,0,12,0,12,130,79,69,52,0,12,12,17,0,12,0,12,57,49,0,12,61,55,0,12,39,61,0,12,19,32,3,7,0,12
16000US0630714,"Graniteville, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0630798,"Grass Valley, CA",12932,51,12080,349,8189,510,3679,451,703,154,1262,321,779,258,935,230,212,111,0,19,0,19,212,111,852,349,269,134,101,58,80,95,0,19,0,19,68,87,20,33,583,339,45,43,113,113,0,19,0,19,328,274,97,92
16000US0630812,"Graton, CA",1877,411,1657,358,1180,323,459,147,163,104,132,105,54,52,110,78,18,28,0,12,0,12,18,28,220,204,106,92,73,89,0,12,0,12,0,12,33,37,0,12,114,120,90,116,10,15,0,12,0,12,14,22,0,12
16000US0630882,"Grayson, CA",1224,359,765,275,750,275,15,17,0,12,0,12,15,17,0,12,0,12,0,12,0,12,0,12,459,176,114,84,0,12,0,12,0,12,0,12,114,84,0,12,345,170,0,12,0,12,0,12,0,12,345,170,0,12
16000US0630900,"Greeley Hill, CA",687,184,680,184,446,138,234,108,8,13,81,70,46,32,99,69,0,12,0,12,0,12,0,12,7,11,7,11,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0630938,"Greenacres, CA",5757,750,5520,731,4339,587,1165,366,67,42,316,112,362,104,420,324,16,20,0,17,16,20,0,17,237,91,133,74,0,17,31,38,5,8,12,19,79,65,6,8,104,71,0,17,9,15,0,17,0,17,95,70,0,17
16000US0630944,"Green Acres, CA",2542,564,2257,570,1764,527,446,155,81,101,153,82,98,66,114,74,47,46,5,9,17,23,25,33,285,115,109,84,0,12,9,14,0,12,0,12,100,83,0,12,176,95,0,12,10,15,0,12,0,12,166,93,0,12
16000US0630987,"Greenfield, CA",3534,711,2790,573,2212,528,557,257,28,33,121,114,334,228,74,55,21,33,0,12,0,12,21,33,744,320,317,184,44,70,0,12,0,12,0,12,273,171,0,12,427,212,0,12,0,12,0,12,0,12,427,212,0,12
16000US0630994,"Greenfield, CA",17276,23,10155,569,9156,577,719,198,155,100,106,59,276,118,182,112,280,137,0,19,0,19,280,137,7121,565,896,207,0,19,68,83,0,19,0,19,828,187,0,19,6225,570,8,14,27,32,0,19,0,19,6190,577,0,19
16000US0631029,"Greenhorn, CA",254,92,250,92,182,68,68,38,0,12,19,18,7,12,42,31,0,12,0,12,0,12,0,12,4,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,7,4,7,0,12,0,12,0,12,0,12,0,12
16000US0631092,"Green Valley, CA",973,138,842,124,643,117,186,54,22,18,111,50,22,17,31,20,13,16,0,12,0,12,13,16,131,61,89,47,49,35,0,12,17,26,0,12,23,22,0,12,42,35,10,14,5,7,0,12,0,12,27,26,0,12
16000US0631099,"Green Valley, CA",1572,297,1520,276,838,246,669,189,90,58,198,97,219,110,162,99,13,21,0,12,0,12,13,21,52,52,40,47,0,12,13,22,0,12,0,12,27,41,0,12,12,20,12,20,0,12,0,12,0,12,0,12,0,12
16000US0631134,"Greenview, CA",283,148,283,148,170,100,113,107,0,12,24,37,7,10,82,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0631162,"Greenville, CA",1108,318,1035,325,746,281,246,127,0,12,100,82,56,65,90,70,43,66,0,12,0,12,43,66,73,80,73,80,9,14,64,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0631246,"Grenada, CA",477,175,477,175,399,152,78,68,0,12,23,21,42,64,13,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0631260,"Gridley, CA",6585,25,5227,298,4518,312,596,174,66,52,248,132,159,74,123,68,113,93,0,17,0,17,113,93,1358,297,683,242,34,39,122,96,0,17,0,17,527,213,0,17,675,232,0,17,8,12,0,17,0,17,667,231,0,17
16000US0631288,"Grimes, CA",358,255,289,212,289,212,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,69,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,69,71,15,25,0,12,0,12,0,12,54,67,0,12
16000US0631302,"Grizzly Flats, CA",1087,391,1072,394,694,307,378,202,116,75,152,163,12,19,98,134,0,12,0,12,0,12,0,12,15,24,15,24,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0631372,"Groveland, CA",307,143,307,143,219,136,88,53,28,45,19,20,17,19,24,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0631393,"Grover Beach, CA",13538,25,12159,369,9085,488,3003,434,495,199,986,239,652,215,870,332,71,65,17,28,0,19,54,50,1379,368,625,224,81,64,161,140,85,97,0,19,216,153,82,84,754,332,17,27,71,75,0,19,0,19,666,330,0,19
16000US0631414,"Guadalupe, CA",7350,27,4645,388,4184,371,453,189,54,40,76,62,215,138,108,95,8,14,0,17,0,17,8,14,2705,386,717,196,7,11,55,56,0,17,0,17,655,187,0,17,1988,436,0,17,79,98,0,17,0,17,1909,412,0,17
16000US0631470,"Guerneville, CA",4808,519,4620,507,3055,400,1507,310,428,124,570,215,292,123,217,82,58,53,0,12,14,19,44,50,188,84,92,50,44,35,37,33,0,12,0,12,0,12,11,17,96,66,58,58,22,27,0,12,8,13,8,14,0,12
16000US0631540,"Guinda, CA",175,219,175,219,165,218,10,16,0,12,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0631568,"Gustine, CA",5774,29,4087,487,3671,505,416,167,34,42,125,88,38,44,219,135,0,17,0,17,0,17,0,17,1687,487,506,276,38,44,0,17,0,17,0,17,468,271,0,17,1181,444,0,17,14,22,0,17,0,17,1151,447,16,26
16000US0631596,"Hacienda Heights, CA",54970,1127,32468,1114,28212,1078,3776,371,763,178,1050,183,1138,221,825,195,480,127,17,20,4,6,459,126,22502,844,15956,736,255,86,11937,571,34,32,0,29,3683,434,47,35,6546,657,34,26,4090,553,0,29,11,13,2394,343,17,26
16000US0631708,"Half Moon Bay, CA",12706,33,9499,489,6206,523,3083,411,1027,217,924,234,567,185,565,221,210,112,14,23,41,62,155,95,3207,490,1574,374,388,177,604,251,26,28,0,19,549,173,7,12,1633,416,146,102,133,93,16,27,35,58,1283,397,20,23
16000US0631883,"Hamilton Branch, CA",612,100,601,99,448,98,138,47,18,17,53,25,59,39,8,7,15,16,0,12,0,12,15,16,11,12,8,9,0,12,8,9,0,12,0,12,0,12,0,12,3,7,0,12,3,7,0,12,0,12,0,12,0,12
16000US0631890,"Hamilton City, CA",2224,313,1488,286,1391,264,77,50,34,37,9,13,19,22,15,17,20,32,0,12,0,12,20,32,736,162,240,92,0,12,41,43,0,12,0,12,199,78,0,12,496,158,0,12,0,12,0,12,0,12,496,158,0,12
16000US0631960,"Hanford, CA",55893,59,47063,812,37786,1029,8383,846,1209,277,1867,338,3127,505,2180,423,894,265,6,11,150,108,738,245,8830,805,4004,437,372,138,1543,305,81,80,0,29,1982,350,26,31,4826,731,350,171,311,154,72,93,95,70,3933,725,65,60
16000US0632030,"Happy Camp, CA",810,142,803,142,506,125,293,61,52,24,57,26,40,22,144,47,4,5,0,12,0,12,4,5,7,8,7,8,0,12,0,12,0,12,0,12,7,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0632044,"Harbison Canyon, CA",4223,452,3801,390,2372,345,1329,225,236,66,579,158,195,87,319,114,100,55,11,16,6,8,83,53,422,205,237,86,20,20,55,48,0,12,0,12,156,81,6,9,185,145,0,12,8,11,0,12,0,12,177,144,0,12
16000US0632156,"Hardwick, CA",30,26,19,20,1,2,18,20,6,9,12,17,0,12,0,12,0,12,0,12,0,12,0,12,11,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,11,6,8,0,12,0,12,0,12,5,7,0,12
16000US0632324,"Hartland, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0632340,"Hartley, CA",2907,534,2592,463,1873,412,668,147,177,78,157,98,230,76,104,59,51,39,0,12,0,12,51,39,315,143,220,97,29,27,54,50,0,12,0,12,119,78,18,24,95,71,0,12,8,13,0,12,0,12,87,69,0,12
16000US0632385,"Hasley Canyon, CA",1085,188,962,167,688,157,246,84,89,42,88,45,32,23,37,20,28,25,0,12,0,12,28,25,123,53,72,43,11,16,9,9,0,12,0,12,52,32,0,12,51,33,5,7,13,19,0,12,0,12,33,28,0,12
16000US0632408,"Hat Creek, CA",164,124,164,124,130,111,34,30,0,12,19,31,8,13,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0632506,"Hawaiian Gardens, CA",14411,30,8644,541,7959,557,647,180,107,63,192,98,266,112,82,62,38,31,8,18,0,19,30,26,5767,544,2430,314,8,12,791,207,23,25,0,19,1590,240,18,14,3337,545,19,22,412,173,10,16,0,19,2896,514,0,19
16000US0632548,"Hawthorne, CA",87370,52,56969,1055,46735,1201,9095,746,1694,265,2187,371,4119,538,1095,264,1139,272,157,67,47,61,935,280,30401,1043,13928,928,435,141,3110,419,1603,355,118,82,8612,701,50,47,16473,1075,190,83,1796,419,1354,377,0,29,13044,1086,89,77
16000US0632562,"Hayfork, CA",2421,424,2140,363,1569,361,571,156,117,102,98,83,172,102,184,120,0,12,0,12,0,12,0,12,281,225,78,53,28,31,44,46,0,12,0,12,6,13,0,12,203,222,0,12,0,12,0,12,0,12,203,222,0,12
16000US0633000,"Hayward, CA",158241,141,98230,1620,80542,1466,14559,845,2559,386,3476,376,5036,566,3488,416,3129,409,252,147,771,266,2106,329,60011,1647,29919,964,1100,219,17869,934,717,281,2312,461,7808,629,113,72,30092,1567,578,226,10508,1151,515,223,897,253,17454,1250,128,76
16000US0633056,"Healdsburg, CA",11802,37,10091,404,7286,447,2688,331,721,166,842,194,523,159,602,192,117,60,0,19,0,19,117,60,1711,404,639,222,174,105,91,64,0,19,0,19,374,202,0,19,1072,338,78,51,0,19,23,37,0,19,971,332,0,19
16000US0633084,"Heber, CA",4686,931,2955,698,2538,644,154,135,0,12,0,12,20,30,134,133,263,187,0,12,0,12,263,187,1731,465,878,277,0,12,0,12,0,12,0,12,878,277,0,12,853,337,0,12,0,12,0,12,0,12,853,337,0,12
16000US0633182,"Hemet, CA",84069,107,71181,1106,51633,1486,18449,1106,4186,577,6712,742,4246,571,3305,526,1099,369,239,240,68,59,792,286,12888,1096,6493,691,504,149,1523,424,66,54,0,29,4214,553,186,89,6395,777,232,91,904,278,15,25,11,19,5075,706,158,92
16000US0633294,"Herald, CA",1058,231,974,213,764,192,193,111,26,20,131,101,27,23,9,12,17,27,0,12,0,12,17,27,84,43,46,30,0,12,8,15,0,12,0,12,38,32,0,12,38,30,0,12,5,8,0,12,4,7,29,27,0,12
16000US0633308,"Hercules, CA",25343,81,16697,588,12850,531,2840,400,381,128,479,166,1313,292,667,214,1007,306,40,42,134,141,833,287,8646,581,6643,524,233,108,5510,477,90,72,21,25,763,207,26,26,2003,374,59,47,1345,239,0,23,23,31,571,264,5,8
16000US0633336,"Herlong, CA",1353,201,976,176,435,120,532,118,55,36,92,34,148,61,237,77,9,14,0,12,7,13,2,2,377,85,16,21,0,12,7,13,0,12,0,12,9,16,0,12,361,85,0,12,33,34,0,12,0,12,328,65,0,12
16000US0633364,"Hermosa Beach, CA",19650,36,17651,388,9776,546,7624,484,2054,297,3101,403,1478,276,991,203,251,104,0,19,0,19,251,104,1999,375,1275,294,343,135,571,183,41,51,31,36,188,68,101,66,724,199,401,165,144,75,25,35,28,34,39,39,87,55
16000US0633434,"Hesperia, CA",93609,106,77112,1021,64813,1171,11514,818,1901,319,3686,517,3334,387,2593,459,785,230,55,44,7,11,723,227,16497,1009,8587,816,319,175,1268,407,41,47,0,29,6915,621,44,36,7910,819,95,69,362,183,36,65,0,29,7369,796,48,59
16000US0633504,"Hickman, CA",566,138,436,104,385,99,41,17,7,6,11,9,10,8,13,12,10,12,0,12,0,12,10,12,130,83,22,18,2,3,2,3,2,3,0,12,16,19,0,12,108,83,0,12,0,12,0,12,0,12,108,83,0,12
16000US0633518,"Hidden Hills, CA",1634,249,1407,242,1036,207,340,66,165,42,115,34,36,20,24,18,31,30,0,12,0,12,31,30,227,74,162,65,33,16,80,59,0,12,0,12,28,25,21,12,65,39,28,28,23,20,0,12,14,21,0,12,0,12
16000US0633532,"Hidden Meadows, CA",3386,434,2991,441,1544,377,1389,240,393,140,562,162,324,153,110,60,58,60,31,51,0,12,27,31,395,126,358,104,61,56,259,92,24,39,0,12,0,12,14,22,37,56,0,12,0,12,0,12,0,12,0,12,37,56
16000US0633549,"Hidden Valley Lake, CA",6044,699,5683,625,4351,609,1269,238,164,79,503,153,249,97,353,140,63,69,0,17,0,17,63,69,361,176,240,136,64,55,44,42,13,21,0,17,109,112,10,16,121,93,19,23,0,17,0,17,0,17,102,86,0,17
16000US0633574,"Highgrove, CA",4986,783,3938,726,3449,644,471,197,82,58,94,79,169,108,126,105,18,22,9,15,0,12,9,16,1048,401,494,161,0,12,77,81,0,12,0,12,417,142,0,12,554,323,9,14,25,38,0,12,0,12,520,321,0,12
16000US0633588,"Highland, CA",54859,64,42895,869,36013,929,6391,602,1365,252,1796,281,1819,332,1411,274,491,183,8,16,112,104,371,134,11964,866,5635,585,232,106,2063,379,169,154,0,29,3075,477,96,54,6329,805,149,121,1197,465,11,17,0,29,4945,670,27,33
16000US0633633,"Highlands-Baywood Park, CA",4564,322,3479,285,2415,260,991,156,408,112,298,79,148,54,137,49,73,31,0,12,11,16,62,32,1085,178,941,185,134,53,673,171,15,25,33,31,50,32,36,25,144,76,59,47,43,30,0,12,0,12,12,21,30,35
16000US0633798,"Hillsborough, CA",11439,23,8712,309,5673,363,2821,305,992,180,860,168,637,162,332,113,218,84,12,20,0,19,206,73,2727,315,2031,276,284,142,1543,222,47,43,22,22,101,63,34,30,696,214,69,52,556,190,0,19,0,19,15,18,56,54
16000US0633861,"Hilmar-Irwin, CA",5846,894,4200,627,3311,609,845,363,155,172,318,241,256,154,116,75,44,43,0,17,0,17,44,43,1646,571,733,202,519,161,15,24,0,17,14,22,185,130,0,17,913,467,355,249,0,17,0,17,0,17,558,419,0,17
16000US0633935,"Hiouchi, CA",433,301,402,300,337,298,52,35,0,12,0,12,7,11,45,37,13,22,0,12,0,12,13,22,31,30,24,22,14,17,0,12,0,12,0,12,10,14,0,12,7,12,0,12,0,12,0,12,0,12,7,12,0,12
16000US0634120,"Hollister, CA",37835,36,29168,737,25243,865,3300,317,374,118,757,164,1196,233,973,259,625,375,29,34,24,27,572,369,8667,730,3397,396,230,121,346,106,7,10,13,15,2785,352,16,25,5270,716,164,92,270,112,17,28,0,26,4788,704,31,41
16000US0634246,"Holtville, CA",6458,18,4211,470,3742,481,308,162,16,28,129,108,71,68,92,71,161,194,0,17,0,17,161,194,2247,471,1339,333,5,23,0,17,0,17,0,17,1334,330,0,17,908,476,0,17,0,17,0,17,0,17,896,474,12,21
16000US0634281,"Home Garden, CA",1643,392,1298,330,1158,329,132,73,8,14,30,27,60,45,34,35,8,11,8,11,0,12,0,12,345,117,86,46,0,12,3,7,0,12,5,9,78,43,0,12,259,98,0,12,0,12,0,12,0,12,259,98,0,12
16000US0634302,"Home Gardens, CA",11442,1268,7394,773,6442,768,867,190,162,81,250,89,352,151,103,59,85,60,9,13,0,19,76,62,4048,800,1517,305,60,47,292,119,24,30,0,19,1137,297,4,6,2531,631,15,17,110,73,0,19,0,19,2406,617,0,19
16000US0634316,"Homeland, CA",7326,842,5300,672,4100,653,1088,284,151,61,477,137,272,159,188,98,112,83,0,17,0,17,112,83,2026,475,739,198,52,64,31,38,0,17,48,61,580,179,28,26,1287,428,33,27,0,17,0,17,73,92,1171,395,10,16
16000US0634392,"Homestead Valley, CA",2723,436,2484,412,1600,289,867,240,190,107,196,89,212,118,269,107,17,23,0,12,0,12,17,23,239,113,71,53,9,14,23,36,0,12,0,12,39,39,0,12,168,103,19,21,33,28,0,12,0,12,116,98,0,12
16000US0634405,"Homewood Canyon, CA",35,31,35,31,24,27,11,18,0,12,0,12,0,12,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0634428,"Honcut, CA",135,107,75,63,75,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,60,68,10,16,0,12,0,12,0,12,0,12,10,16,0,12,50,63,0,12,0,12,0,12,0,12,50,63,0,12
16000US0634484,"Hood, CA",303,179,256,150,194,121,54,59,0,12,0,12,10,15,44,57,8,14,0,12,0,12,8,14,47,45,39,38,0,12,12,18,0,12,0,12,27,33,0,12,8,18,0,12,0,12,0,12,0,12,8,18,0,12
16000US0634540,"Hoopa, CA",3573,388,3566,389,3133,363,298,112,15,18,42,45,49,59,192,83,135,173,0,12,135,173,0,12,7,10,4,8,4,8,0,12,0,12,0,12,0,12,0,12,3,5,0,12,0,12,0,12,0,12,3,5,0,12
16000US0634652,"Hopland, CA",921,243,785,235,635,209,150,54,24,24,77,45,28,23,21,19,0,12,0,12,0,12,0,12,136,100,22,28,0,12,0,12,0,12,0,12,18,27,4,6,114,98,0,12,50,79,0,12,0,12,64,65,0,12
16000US0634694,"Hornbrook, CA",215,58,202,56,126,41,76,28,4,5,11,11,4,4,57,28,0,12,0,12,0,12,0,12,13,14,13,14,7,10,0,12,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0634708,"Hornitos, CA",61,79,61,79,27,30,34,52,0,12,34,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0634904,"Hughson, CA",7370,30,6570,296,5455,369,956,253,174,110,318,161,210,113,254,132,159,132,0,17,0,17,159,132,800,292,517,216,0,17,165,100,0,17,19,33,318,193,15,26,283,187,0,17,8,13,0,17,0,17,275,188,0,17
16000US0634928,"Humboldt Hill, CA",4268,709,3631,625,2810,610,779,252,221,126,36,32,134,99,388,195,42,55,0,12,0,12,42,55,637,298,141,96,4,9,47,43,0,12,0,12,65,80,25,27,496,266,12,19,46,56,0,12,19,26,419,273,0,12
16000US0636000,"Huntington Beach, CA",200606,80,168159,1416,118419,2028,47123,1509,12471,936,16615,870,8597,608,9440,796,2617,431,254,115,229,139,2134,373,32447,1410,20598,930,2825,350,12055,765,975,316,132,82,3950,459,661,153,11849,1017,1478,278,2663,446,735,365,236,131,6294,828,443,132
16000US0636056,"Huntington Park, CA",58694,43,31531,704,30086,680,1170,208,304,105,120,58,504,125,242,84,275,100,61,48,0,29,214,97,27163,707,8612,577,99,56,173,81,62,57,0,29,8275,583,3,6,18551,750,34,36,63,54,21,34,19,28,18414,758,0,29
16000US0636084,"Huron, CA",7019,18,3221,341,3090,355,131,104,0,17,22,33,46,51,63,63,0,17,0,17,0,17,0,17,3798,340,471,170,0,17,0,17,0,17,0,17,471,170,0,17,3327,392,0,17,144,172,0,17,0,17,3183,407,0,17
16000US0636098,"Hyampom, CA",165,129,165,129,112,91,53,60,53,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0636126,"Hydesville, CA",978,169,955,167,776,151,177,51,30,22,63,31,37,23,47,30,2,4,0,12,0,12,2,4,23,22,23,22,23,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0636168,"Idlewild, CA",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0636203,"Idyllwild-Pine Cove, CA",2459,345,2189,343,1537,283,635,154,126,64,244,79,126,65,139,81,17,27,0,12,0,12,17,27,270,147,97,83,22,20,30,33,0,12,0,12,45,76,0,12,173,136,53,48,29,27,0,12,0,12,91,122,0,12
16000US0636280,"Imperial, CA",17175,26,13839,602,12080,681,1324,475,183,141,293,224,393,162,455,296,435,208,29,32,0,19,406,217,3336,597,2036,468,25,40,198,109,0,19,0,19,1813,447,0,19,1300,309,0,19,154,101,0,19,0,19,1146,288,0,19
16000US0636294,"Imperial Beach, CA",27290,42,21602,532,14482,633,6490,655,1244,228,1640,325,2031,373,1575,312,630,222,64,50,50,59,516,209,5688,536,2702,374,146,90,874,221,25,27,0,23,1609,266,48,50,2986,399,150,78,565,172,17,20,25,27,2221,359,8,13
16000US0636350,"Independence, CA",542,100,526,97,424,85,100,32,8,7,43,25,11,8,38,18,2,3,0,12,0,12,2,3,16,13,9,9,2,3,4,7,0,12,0,12,3,5,0,12,7,8,2,4,5,8,0,12,0,12,0,12,0,12
16000US0636364,"Indian Falls, CA",54,65,54,65,9,14,45,70,24,39,21,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0636420,"Indianola, CA",686,175,682,174,498,149,167,66,14,15,54,34,41,39,58,32,17,26,0,12,0,12,17,26,4,6,4,6,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0636434,"Indian Wells, CA",5317,26,4842,139,2069,280,2750,288,510,167,1223,200,370,107,647,179,23,22,0,17,0,17,23,22,475,135,251,84,82,54,34,28,29,27,0,17,65,39,41,27,224,100,79,49,30,35,0,17,0,17,17,25,98,75
16000US0636448,"Indio, CA",88291,54,66336,1153,52151,1363,13620,832,2389,274,4444,495,3106,401,3681,479,565,197,51,59,0,29,514,186,21955,1155,9514,749,490,155,868,241,76,80,25,21,7799,730,256,87,12441,1092,277,140,695,378,28,45,47,35,10480,949,914,247
16000US0636452,"Indio Hills, CA",708,325,470,215,389,201,81,65,0,12,46,53,22,34,13,14,0,12,0,12,0,12,0,12,238,129,66,41,0,12,6,8,0,12,0,12,60,42,0,12,172,119,0,12,1,2,0,12,0,12,171,119,0,12
16000US0636490,"Industry, CA",344,137,298,124,280,126,18,13,8,10,3,4,2,4,5,6,0,12,0,12,0,12,0,12,46,42,7,6,0,12,4,7,0,12,0,12,3,4,0,12,39,41,0,12,17,26,0,12,0,12,22,29,0,12
16000US0636546,"Inglewood, CA",110327,137,79589,1242,62521,1380,16479,994,2217,420,3637,479,8962,776,1663,376,589,190,70,54,108,84,411,157,30738,1234,12983,781,258,84,834,245,1399,342,77,120,10409,707,6,7,17755,1112,196,102,787,245,785,267,53,61,15922,1121,12,17
16000US0636613,"Interlaken, CA",7191,746,4993,652,4419,577,394,130,93,58,88,57,101,70,112,52,180,174,8,13,0,17,172,174,2198,406,944,225,63,81,79,87,0,17,10,15,786,206,6,9,1254,402,22,20,20,22,0,17,0,17,1212,405,0,17
16000US0636616,"Inverness, CA",1127,186,1002,163,571,134,425,107,195,61,134,77,57,27,39,29,6,9,0,12,0,12,6,9,125,81,89,66,29,32,0,12,40,54,0,12,6,9,14,22,36,34,24,29,0,12,0,12,0,12,0,12,12,17
16000US0636658,"Inyokern, CA",740,434,740,434,538,297,202,177,15,23,139,110,0,12,48,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0636672,"Ione, CA",7439,21,6857,182,5099,280,1720,281,465,206,583,144,428,91,244,114,38,32,10,13,0,17,28,28,582,179,325,128,95,75,69,37,0,17,1,2,160,74,0,17,257,90,28,43,15,16,0,17,9,12,194,77,11,13
16000US0636735,"Iron Horse, CA",60,85,60,85,60,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
16000US0636770,"Irvine, CA",265502,81,158330,3179,108383,3060,45249,2035,12021,1105,15261,1289,9553,1302,8414,883,4698,724,154,97,199,112,4345,711,107172,3159,55331,2187,3271,505,44932,2095,2227,520,173,114,4112,841,616,212,51841,3047,3111,673,42539,2811,1210,499,349,214,3330,669,1302,375
16000US0636826,"Irwindale, CA",1405,105,1104,112,1060,111,40,22,3,6,10,7,18,13,9,7,4,7,0,12,0,12,4,7,301,68,148,40,0,12,0,12,0,12,0,12,148,40,0,12,153,51,0,12,4,5,0,12,0,12,149,50,0,12
16000US0636868,"Isla Vista, CA",27690,1175,22593,1132,18291,1144,3857,486,1132,256,915,222,1025,226,785,221,445,129,10,18,7,12,428,130,5097,455,1216,201,174,78,643,146,40,47,9,18,318,112,32,29,3881,391,556,204,2058,277,153,89,0,23,1041,247,73,49
16000US0636882,"Isleton, CA",583,126,440,98,344,99,78,29,18,16,11,11,25,17,24,18,18,12,0,12,0,12,18,12,143,79,41,32,0,12,13,20,0,12,0,12,28,24,0,12,102,75,0,12,5,6,0,12,0,12,97,75,0,12
